-23.708, -242.222
-23.198, -217.037
-22.387, -194.074
-21.646, -174.074
-20.853, -157.037
-20.354, -175.556
-19.934, -179.259
-19.296, -192.593
-18.592, -204.444
-17.897, -219.259
-17.453, -215.556
-16.772, -234.815
-15.912, -236.296
-15.037, -252.593
-14.570, -241.481
-14.230, -251.111
-13.896, -242.963
-12.506, -252.593
-11.401, -254.815
-10.302, -258.519
-9.723, -251.111
-7.952, -257.037
-7.147, -256.296
-6.813, -268.148
-6.127, -265.926
-5.053, -257.778
-3.123, -252.593
-2.142, -254.815
-0.864, -260.741
-0.103, -254.074
0.366, -262.222
0.990, -260.000
1.440, -254.074
2.417, -257.778
3.406, -257.037
4.220, -253.333
4.705, -256.296
