-27.190, 4.291
-26.843, 4.239
-26.467, 4.198
-26.129, 4.170
-25.796, 4.106
-25.401, 3.851
-24.995, 3.754
-24.653, 3.604
-24.314, 3.572
-23.999, 3.464
-23.668, 3.426
-23.387, 3.314
-23.070, 3.307
-22.723, 3.198
-22.371, 3.231
-21.989, 3.186
-21.627, 3.154
-21.290, 3.174
-20.904, 3.162
-20.571, 3.150
-20.224, 3.123
-19.837, 3.171
-19.533, 3.133
-19.149, 3.157
-18.796, 3.212
-18.446, 3.224
-18.088, 3.282
-17.714, 3.303
-17.388, 3.324
-17.010, 3.434
-16.655, 3.419
-16.313, 3.480
-15.971, 3.523
-15.591, 3.582
-15.237, 3.590
-14.894, 3.693
-14.560, 3.680
-14.164, 3.725
-13.830, 3.796
-13.454, 3.804
-13.109, 3.848
-12.759, 3.873
-12.656, 3.777
-12.322, 3.898
-12.007, 3.945
-11.607, 3.985
-11.267, 4.032
-10.923, 4.110
-10.552, 4.112
-10.201, 4.166
-9.872, 4.238
-9.506, 4.263
-9.246, 4.185
-8.924, 4.264
-8.545, 4.251
-8.180, 4.273
-7.973, 4.301
